gene	sample	impact	mutations	dnds	pvalue	lower	upper	flagged	flag_reason
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0053_BDO_01	truncating	1	6.169726562500013	0.16192967	0.3506196451187141	27.664477539062514	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0053_BDO_01	nonsynonymous_splice	1	0.29218597412109315	0.12383133	0.017164878249168382	1.292552185058593	False	
CDKN1A	P19_0053_BDO_01	missense	1	0.2044921874999993	0.03270203	0.012279205322265617	0.9045654296874994	False	
CDKN1A	P19_0053_BDO_01	nonsense	3	5.85000000000001	0.01814133	1.4443359375000022	15.39040527343751	False	
CDKN1A	P19_0053_BDO_01	truncating	3	4.618775939941413	0.03481704	1.1430657645314946	12.101075744628913	False	
CDKN1A	P19_0053_BDO_01	nonsynonymous_splice	4	0.7218749999999998	0.49322456	0.22342346191406243	1.6886718749999998	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0053_BDO_01	missense	1	0.3892578124999994	0.2650851	0.02259254455566404	1.7234863281249995	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0053_BDO_01	nonsense	3	11.023046875000023	0.0028795004	2.715536723136908	29.102880859375023	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0053_BDO_01	truncating	3	11.023046875000023	0.0028795004	2.715536723136908	29.102880859375023	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0053_BDO_01	nonsynonymous_splice	4	1.4062484741210945	0.52141345	0.4347376950085166	3.291624450683594	False	
STAG2--exon_26_ENST00000371145_ENSE00004014448	P19_0053_BDO_01	missense	1	0.29218745231628357	0.1238631	0.017164915781468136	1.2925536632537835	False	
STAG2--exon_26_ENST00000371145_ENSE00004014448	P19_0053_BDO_01	nonsynonymous_splice	1	0.2700683593749994	0.096476614	0.015587406158447253	1.1959716796874993	False	
EP300	P19_0053_BDO_01	missense	40	12.950000000000024	0.0	9.247441406250015	17.627734375000024	False	
EP300	P19_0053_BDO_01	nonsense	4	12.546972656250023	0.00036537647	3.8283284640312267	30.13425292968752	False	
EP300	P19_0053_BDO_01	essential_splice	4	58.53710937500011	7.1525574e-07	18.025554465055496	138.0244140625001	False	
EP300	P19_0053_BDO_01	truncating	8	21.17500000000004	0.0	9.494462280273453	40.60065917968754	False	
EP300	P19_0053_BDO_01	nonsynonymous_splice	48	13.925000000000027	0.0	10.206746215820333	18.513623046875026	False	
KMT2C	P19_0053_BDO_01	missense	3	0.9408199310302733	0.9154889	0.2336149443686008	2.4526607513427736	False	
KMT2C	P19_0053_BDO_01	nonsense	3	9.88750000000002	0.0040012	2.4323507690429738	26.26567382812502	False	
KMT2C	P19_0053_BDO_01	truncating	3	8.531237792968767	0.006129205	2.103902792632584	22.536364746093767	False	
KMT2C	P19_0053_BDO_01	nonsynonymous_splice	6	1.6882812500000017	0.24065334	0.6680370330810554	3.446093750000002	False	
RB1--Rb_C	P19_0053_BDO_01	missense	1	0.2683593749999994	0.09404701	0.015550689697265613	1.1863281249999993	False	
RB1--Rb_C	P19_0053_BDO_01	nonsynonymous_splice	1	0.23202514648437428	0.055457592	0.013469142913818347	1.0260925292968741	False	
EP300--exon_31_ENST00000263253_ENSE00001177198	P19_0053_BDO_01	missense	5	1.8218994140625018	0.22429407	0.6514194703102117	3.9404296875000018	False	
EP300--exon_31_ENST00000263253_ENSE00001177198	P19_0053_BDO_01	nonsynonymous_splice	5	1.6310546875000018	0.31381541	0.5830681610107429	3.5329101562500016	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0053_BDO_01	nonsense	1	3.2741691589355515	0.32531285	0.18452466938644668	15.21081466674805	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0053_BDO_01	truncating	1	3.2741691589355515	0.32531285	0.18452466938644668	15.21081466674805	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0053_BDO_01	nonsynonymous_splice	1	0.45212402343749947	0.36200672	0.026406946182250958	2.0030273437499995	False	
CREBBP--HAT_KAT11	P19_0053_BDO_01	missense	14	4.8500000000000085	3.1590462e-06	2.7141845703125047	7.9133544921875085	False	
CREBBP--HAT_KAT11	P19_0053_BDO_01	essential_splice	1	7.533581542968765	0.12951452	0.42879311323165975	33.67432861328126	False	
CREBBP--HAT_KAT11	P19_0053_BDO_01	truncating	1	2.951562500000004	0.35904485	0.16871223449707054	13.087060546875005	False	
CREBBP--HAT_KAT11	P19_0053_BDO_01	nonsynonymous_splice	15	4.643750000000008	2.3841858e-06	2.6572106933593798	7.473950195312508	False	
ARID1A	P19_0053_BDO_01	missense	12	0.7328124999999998	0.2632293	0.3904647827148436	1.2387939453124996	False	
ARID1A	P19_0053_BDO_01	nonsense	25	13.906640625000026	0.0	8.774281468391434	21.162500000000026	False	
ARID1A	P19_0053_BDO_01	essential_splice	6	16.268750000000026	2.7418137e-06	6.388860168457041	33.608227539062526	False	
ARID1A	P19_0053_BDO_01	truncating	31	14.400012207031278	0.0	9.58343341410162	20.885607910156278	False	
ARID1A	P19_0053_BDO_01	nonsynonymous_splice	43	2.227929687500003	6.735325e-06	1.6057614231109643	3.007958984375003	False	
NOTCH2--exon_26_ENST00000256646_ENSE00000913346	P19_0053_BDO_01	missense	1	0.36679687499999947	0.22964382	0.021149902343749985	1.6198486328124995	False	
NOTCH2--exon_26_ENST00000256646_ENSE00000913346	P19_0053_BDO_01	nonsynonymous_splice	1	0.34472675323486274	0.1969502	0.01980644784867762	1.5233156204223626	False	
KMT2D--exon_9_ENST00000301067_ENSE00001114187	P19_0053_BDO_01	nonsense	2	6.30703125000001	0.046266973	1.0400319671630873	19.88186035156251	False	
KMT2D--exon_9_ENST00000301067_ENSE00001114187	P19_0053_BDO_01	truncating	2	6.30703125000001	0.046266973	1.0400319671630873	19.88186035156251	False	
KMT2D--exon_9_ENST00000301067_ENSE00001114187	P19_0053_BDO_01	nonsynonymous_splice	2	0.6407226562499998	0.4980597	0.10670259475708006	1.9914306640624995	False	
NOTCH2	P19_0053_BDO_01	missense	34	2.0238281250000023	0.00032651424	1.402373352050783	2.8191162109375023	False	
NOTCH2	P19_0053_BDO_01	nonsense	13	11.018748474121118	0.0	5.94373155364768	18.642039489746118	False	
NOTCH2	P19_0053_BDO_01	essential_splice	1	2.0984373092651394	0.51028156	0.11962256384082154	9.33964824676514	False	
NOTCH2	P19_0053_BDO_01	truncating	14	8.330078125000014	0.0	4.632152776718148	13.734130859375014	False	
NOTCH2	P19_0053_BDO_01	nonsynonymous_splice	48	2.576562500000003	5.9604645e-08	1.8898065185546897	3.429833984375003	False	
NOTCH2--Ank_2	P19_0053_BDO_01	missense	1	0.3919799804687495	0.26861328	0.022682929039001452	1.7329223632812498	False	
NOTCH2--Ank_2	P19_0053_BDO_01	nonsense	1	6.025024414062511	0.16659087	0.3418836712837225	27.14624023437501	False	
NOTCH2--Ank_2	P19_0053_BDO_01	truncating	1	3.490612792968755	0.3007158	0.19949625313282043	15.547497558593754	False	
NOTCH2--Ank_2	P19_0053_BDO_01	nonsynonymous_splice	2	0.7047370910644528	0.6005951	0.1171957620978355	2.1878913879394526	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	P19_0053_BDO_01	missense	2	0.7117187499999997	0.6112242	0.11827301025390621	2.2083007812499993	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	P19_0053_BDO_01	nonsense	1	4.065625000000006	0.25610298	0.23080184936523468	18.354565429687504	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	P19_0053_BDO_01	truncating	1	4.065625000000006	0.25610298	0.23080184936523468	18.354565429687504	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	P19_0053_BDO_01	nonsynonymous_splice	3	0.97578125	0.9667138	0.2429570007324219	2.548046875	False	
RB1--exon_17_ENST00000267163_ENSE00000939679	P19_0053_BDO_01	missense	1	0.3913085937499995	0.2676375	0.022660636901855456	1.7298095703124998	False	
RB1--exon_17_ENST00000267163_ENSE00000939679	P19_0053_BDO_01	nonsynonymous_splice	1	0.3492675781249994	0.20467365	0.019939479827880843	1.5467773437499996	False	
ALL_GENES	P19_0053_BDO_01	missense	222	2.1265625000000026	0.0	1.817552642822268	2.477514648437502	False	
ALL_GENES	P19_0053_BDO_01	nonsense	122	11.081248474121118	0.0	8.733743762262186	13.985301208496118	False	
ALL_GENES	P19_0053_BDO_01	essential_splice	37	10.50937500000002	0.0	7.269974327087415	14.75253906250002	False	
ALL_GENES	P19_0053_BDO_01	truncating	159	10.915620422363306	0.0	8.933385460339508	13.273408508300806	False	
ALL_GENES	P19_0053_BDO_01	nonsynonymous_splice	381	3.0281257629394576	0.0	2.657491666562859	3.4443855285644576	False	
KMT2D--FYRN	P19_0051_BDO_01_dupcaller	missense	5	2.085937500000002	0.14474541	0.7448899841308602	4.520019531250002	False	
KMT2D--FYRN	P19_0051_BDO_01_dupcaller	nonsense	3	18.61250000000004	0.0006098151	4.552193679809581	49.95893554687504	False	
KMT2D--FYRN	P19_0051_BDO_01_dupcaller	truncating	3	18.61250000000004	0.0006098151	4.552193679809581	49.95893554687504	False	
KMT2D--FYRN	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	8	3.1250000000000044	0.0070372224	1.4192028808593773	5.8709716796875036	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	P19_0051_BDO_01_dupcaller	missense	1	0.45507812499999944	0.36693662	0.026516571044921857	2.017578124999999	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	P19_0051_BDO_01_dupcaller	nonsense	3	7.699951553344741	0.008614302	1.8761650009825859	20.86889686584474	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	P19_0051_BDO_01_dupcaller	truncating	3	7.699951553344741	0.008614302	1.8761650009825859	20.86889686584474	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	4	1.5352508544921895	0.42691737	0.473980118334294	3.6098358154296895	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0051_BDO_01_dupcaller	missense	2	0.7555175781249996	0.6784525	0.12575907707214348	2.3491455078124996	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	2	0.7105461120605465	0.60955316	0.11809207588434215	2.2089591979980465	False	
EP300--exon_15_ENST00000263253_ENSE00000880436	P19_0051_BDO_01_dupcaller	missense	1	0.35773849487304626	0.2163763	0.020866827964782696	1.5814933776855462	False	
EP300--exon_15_ENST00000263253_ENSE00000880436	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	1	0.3055664062499993	0.14198959	0.01750461578369139	1.3529296874999994	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	P19_0051_BDO_01_dupcaller	missense	3	0.4879394531249996	0.16110194	0.121083583831787	1.2734619140624996	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	P19_0051_BDO_01_dupcaller	nonsense	1	1.07076416015625	0.9467949	0.06075922250747681	4.91597900390625	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	P19_0051_BDO_01_dupcaller	truncating	1	1.07076416015625	0.9467949	0.06075922250747681	4.91597900390625	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	4	0.5633308410644526	0.20920837	0.17427009344100938	1.3201667785644524	False	
KMT2D--zf_HC5HC2H	P19_0051_BDO_01_dupcaller	missense	4	1.6187469482421892	0.37576252	0.5001650857925422	3.7928192138671895	False	
KMT2D--zf_HC5HC2H	P19_0051_BDO_01_dupcaller	nonsense	5	17.609375000000036	1.3053417e-05	6.2031882667541645	39.051635742187536	False	
KMT2D--zf_HC5HC2H	P19_0051_BDO_01_dupcaller	essential_splice	1	16.781250000000036	0.052805007	0.9527686309814472	75.08935546875003	False	
KMT2D--zf_HC5HC2H	P19_0051_BDO_01_dupcaller	truncating	6	17.43125000000004	1.847744e-06	6.82368225097658	36.22458496093754	False	
KMT2D--zf_HC5HC2H	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	10	3.5468750000000053	0.0010288954	1.762031097412112	6.302612304687505	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0051_BDO_01_dupcaller	missense	22	2.093750000000002	0.002357781	1.3245532226562515	3.1252441406250018	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0051_BDO_01_dupcaller	nonsense	30	26.918750000000053	0.0	17.730456428527866	39.52189941406255	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0051_BDO_01_dupcaller	truncating	30	26.918750000000053	0.0	17.730456428527866	39.52189941406255	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	52	4.3970703125000075	0.0	3.2644221544265806	5.7929443359375075	False	
NOTCH2--Notch	P19_0051_BDO_01_dupcaller	missense	3	1.03828125	0.9477218	0.25753059387207033	2.7161376953125	False	
NOTCH2--Notch	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	3	0.933984375	0.90531623	0.23197280883789062	2.4415527343749996	False	
ARID1A--BAF250_C	P19_0051_BDO_01_dupcaller	missense	16	2.778515625000004	0.0005367398	1.6179830741882346	4.413647460937504	False	
ARID1A--BAF250_C	P19_0051_BDO_01_dupcaller	nonsense	19	33.49686279296881	0.0	19.822822033651207	53.49747314453131	False	
ARID1A--BAF250_C	P19_0051_BDO_01_dupcaller	truncating	19	33.49686279296881	0.0	19.822822033651207	53.49747314453131	False	
ARID1A--BAF250_C	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	35	5.481298828125008	0.0	3.8142624664306704	7.615087890625009	False	
KMT2D--zf_HC5HC2H_2	P19_0051_BDO_01_dupcaller	missense	14	5.806250000000009	4.172325e-07	3.233598022460943	9.53977050781251	False	
KMT2D--zf_HC5HC2H_2	P19_0051_BDO_01_dupcaller	nonsense	2	11.29844360351565	0.014244676	1.857876327186827	35.87730102539065	False	
KMT2D--zf_HC5HC2H_2	P19_0051_BDO_01_dupcaller	truncating	2	11.29844360351565	0.014244676	1.857876327186827	35.87730102539065	False	
KMT2D--zf_HC5HC2H_2	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	16	6.169531250000012	0.0	3.5769941711425846	9.850561523437513	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0051_BDO_01_dupcaller	missense	1	0.1867921829223625	0.021710992	0.01069059446454048	0.8282716751098624	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0051_BDO_01_dupcaller	nonsense	13	14.79375000000003	0.0	7.458721694946304	27.15581054687503	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0051_BDO_01_dupcaller	truncating	13	14.79375000000003	0.0	7.458721694946304	27.15581054687503	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	14	2.1890625000000026	0.01102519	1.2155067443847671	3.608740234375002	False	
STAG2	P19_0051_BDO_01_dupcaller	missense	6	1.840625000000002	0.17653108	0.7295571899414068	3.760180664062502	False	
STAG2	P19_0051_BDO_01_dupcaller	nonsense	4	10.502734375000022	0.000702858	3.228779478073127	24.860644531250024	False	
STAG2	P19_0051_BDO_01_dupcaller	essential_splice	2	12.681237792968773	0.011048138	2.0997024241089854	39.57637939453127	False	
STAG2	P19_0051_BDO_01_dupcaller	truncating	6	11.164257812500022	2.3305416e-05	4.403214457035073	22.918408203125022	False	
STAG2	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	12	3.162500000000005	0.000883162	1.6824566650390649	5.358544921875005	False	
RB1	P19_0051_BDO_01_dupcaller	missense	5	0.8382812499999999	0.6855266	0.29957489013671873	1.8117919921874996	False	
RB1	P19_0051_BDO_01_dupcaller	nonsense	1	1.349218750000001	0.7762765	0.07735328674316413	6.004370117187501	False	
RB1	P19_0051_BDO_01_dupcaller	truncating	1	0.9260497093200682	0.93827236	0.052939830124378195	4.105370998382568	False	
RB1	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	6	0.8531249999999999	0.6910639	0.33769897460937504	1.7399658203125004	False	
CREBBP--RING_CBP_p300	P19_0051_BDO_01_dupcaller	missense	1	0.2904174804687494	0.12219882	0.016572284698486317	1.2871215820312492	False	
CREBBP--RING_CBP_p300	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	1	0.25176086425781186	0.07606745	0.01472189188003539	1.116629028320312	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	P19_0051_BDO_01_dupcaller	missense	2	0.5898437499999998	0.4151348	0.0977693176269531	1.8343505859375	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	P19_0051_BDO_01_dupcaller	nonsense	1	5.56801757812501	0.18281317	0.31395408630371147	25.67177734375001	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	P19_0051_BDO_01_dupcaller	truncating	1	5.56801757812501	0.18281317	0.31395408630371147	25.67177734375001	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	3	0.8390380859375	0.7554737	0.20835383892059328	2.1940185546875	False	
CREBBP--exon_28_ENST00000262367_ENSE00003538086	P19_0051_BDO_01_dupcaller	missense	7	2.8546875000000043	0.018672287	1.2198255920410173	5.574414062500004	False	
CREBBP--exon_28_ENST00000262367_ENSE00003538086	P19_0051_BDO_01_dupcaller	nonsense	1	3.1047851562500046	0.34184164	0.1762238121032717	14.028247070312503	False	
CREBBP--exon_28_ENST00000262367_ENSE00003538086	P19_0051_BDO_01_dupcaller	truncating	1	3.1047851562500046	0.34184164	0.1762238121032717	14.028247070312503	False	
CREBBP--exon_28_ENST00000262367_ENSE00003538086	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	8	2.882800292968754	0.011303246	1.3103348982334155	5.416979980468755	False	
EP300--exon_2_ENST00000263253_ENSE00000654991	P19_0051_BDO_01_dupcaller	missense	2	0.6976562499999996	0.59025174	0.1161032104492187	2.1673828124999996	False	
EP300--exon_2_ENST00000263253_ENSE00000654991	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	2	0.6312499999999996	0.48241758	0.10525024414062495	1.9593749999999996	False	
KMT2C--exon_52_ENST00000262189_ENSE00003624714	P19_0051_BDO_01_dupcaller	missense	10	1.2688476562500006	0.47243887	0.6326624393463136	2.244799804687501	False	
KMT2C--exon_52_ENST00000262189_ENSE00003624714	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	10	1.1619140625000004	0.6463857	0.5792075347900393	2.0560791015625	False	
ARID1A--exon_7_ENST00000324856_ENSE00001349760	P19_0051_BDO_01_dupcaller	missense	1	0.3328124999999994	0.17984045	0.019457397460937484	1.4717285156249993	False	
ARID1A--exon_7_ENST00000324856_ENSE00001349760	P19_0051_BDO_01_dupcaller	nonsense	4	8.496875000000017	0.0017055273	2.5751248168945358	20.654467773437517	False	
ARID1A--exon_7_ENST00000324856_ENSE00001349760	P19_0051_BDO_01_dupcaller	truncating	4	8.496875000000017	0.0017055273	2.5751248168945358	20.654467773437517	False	
ARID1A--exon_7_ENST00000324856_ENSE00001349760	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	5	1.4327148437500012	0.45071256	0.5115625572204594	3.1062988281250012	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0051_BDO_01_dupcaller	missense	3	0.36289062499999947	0.036524594	0.09064102172851551	0.9476074218749995	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0051_BDO_01_dupcaller	nonsense	13	12.735937500000025	0.0	6.69220460891725	22.341650390625027	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0051_BDO_01_dupcaller	truncating	13	12.735937500000025	0.0	6.69220460891725	22.341650390625027	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0051_BDO_01_dupcaller	nonsynonymous_splice	16	1.6781250000000016	0.061059833	0.9743847656250009	2.6797119140625014	False	
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0051_BDO_01_dupcaller	missense	1	0.5050781249999995	0.44191903	0.029338989257812483	2.232373046875	False	
